name,x,y,z
root,-13.759972,-8.254809,-31.1544
neck,12.859680,-1.741356,-47.9619
shoulder.l,27.580383,-24.233721,-50.0920
elbow.l,40.664239,20.120430,-24.4501
wrist.l,47.954016,38.356333,-49.6174
shoulder.r,-0.561009,18.119508,-59.5138
elbow.r,6.248684,39.728046,-36.6933
wrist.r,19.560723,48.386555,-60.0758
headTop,32.955985,-16.786361,-78.2590
hip.l,-9.377047,-22.489058,-14.7611
knee.l,-13.996413,-33.933472,39.3236
ankle.l,-32.824112,-67.015781,95.8069
foot.l,-4.694422,-66.955508,104.0834
hip.r,-27.420615,2.591551,-18.4763
knee.r,-13.502575,20.922908,38.6756
ankle.r,-45.443714,12.952902,94.5900
foot.r,-26.243830,40.231834,98.5758
