name,x,y,z
root,3.046705,-9.894592,-1.3291
neck,5.420416,-31.913341,-9.4820
shoulder.l,25.948640,-24.072904,4.8898
elbow.l,48.272915,-25.553552,10.4432
wrist.l,35.495493,-25.526156,25.7072
shoulder.r,-11.708151,-46.690503,-5.2545
elbow.r,-20.192881,-53.557264,-31.7904
wrist.r,-18.182094,-75.919659,-59.9529
headTop,7.932229,-49.835261,-7.3281
hip.l,16.836251,1.305087,-8.6522
knee.l,-4.209242,33.716242,29.8566
ankle.l,-25.960084,57.106675,75.4174
foot.l,-7.698462,68.888174,68.2784
hip.r,-10.133550,-0.749399,-4.4677
knee.r,-15.312118,40.720260,-20.4528
ankle.r,-2.428868,76.774018,-22.9606
foot.r,-27.127199,65.202177,-42.9222
