name,x,y,z
root,1.774334,-11.967782,7.6681
neck,0.474074,-35.400567,-12.0908
shoulder.l,18.825916,-42.359982,-14.6665
elbow.l,34.544808,-17.466030,-36.3308
wrist.l,38.427402,-16.318274,-53.6474
shoulder.r,-9.902157,-53.023315,-16.0896
elbow.r,-13.442109,-28.146262,25.4859
wrist.r,-22.149713,-26.203661,-20.1084
headTop,8.408593,-53.689026,-29.6047
hip.l,13.843473,-0.523367,6.1042
knee.l,11.882514,34.874031,-11.7506
ankle.l,20.130761,31.915769,37.6236
foot.l,11.440297,48.307029,33.9799
hip.r,-11.986312,-0.414075,8.4214
knee.r,-24.250603,31.959856,-18.1918
ankle.r,-34.832326,59.268762,44.5680
foot.r,-43.188952,79.186894,48.6293
