name,x,y,z
root,-0.594047,15.599026,11.0043
neck,-16.704741,7.164228,-4.9202
shoulder.l,-16.792550,-14.428434,5.7619
elbow.l,-6.696222,-23.632360,67.1204
wrist.l,27.502122,-23.135155,94.0862
shoulder.r,-35.191465,5.091657,-24.0040
elbow.r,-32.906404,41.321602,-7.9962
wrist.r,-32.350461,68.589714,-20.5896
headTop,-32.501669,-13.962729,-28.6105
hip.l,1.458013,-2.028903,11.7309
knee.l,0.561868,-18.486213,-44.1914
ankle.l,25.028603,-5.431687,-6.2038
foot.l,19.071437,-12.323938,-12.1678
hip.r,6.638220,14.555822,0.3849
knee.r,15.141395,-5.742143,-40.4877
ankle.r,34.707494,-16.013162,-0.0809
foot.r,43.628406,-17.137324,-0.8365
