name,x,y,z
root,1.827127,-15.304428,-35.2571
neck,1.632745,-40.477624,-52.2131
shoulder.l,-23.118733,-41.706196,-58.5847
elbow.l,-17.940294,-26.362768,-0.0025
wrist.l,-15.201275,-2.328988,29.5211
shoulder.r,23.957592,-40.117719,-63.3368
elbow.r,21.695747,-22.904302,-8.8496
wrist.r,11.226358,-3.125350,18.3155
headTop,0.171330,-62.786877,-77.3148
hip.l,-6.107931,-9.647564,-22.5300
knee.l,-11.724598,27.154475,25.0951
ankle.l,-16.908496,60.795445,61.1162
foot.l,-11.074790,46.659494,67.5030
hip.r,10.230570,-6.795206,-24.5431
knee.r,14.597374,28.849742,25.5155
ankle.r,7.550126,60.795156,55.0944
foot.r,9.187147,47.302711,60.4710
