name,x,y,z
root,1.057588,-12.230031,-22.3597
neck,1.417532,-38.129830,-32.2100
shoulder.l,-17.873623,-50.467073,-39.1945
elbow.l,-17.049765,-25.025614,-12.9868
wrist.l,-6.399816,-17.692530,4.1386
shoulder.r,20.166376,-49.363829,-39.6853
elbow.r,19.056880,-23.361195,-15.7959
wrist.r,11.490290,-11.041383,0.3794
headTop,0.005010,-61.434740,-36.3749
hip.l,-9.251149,-5.965731,-10.8681
knee.l,-7.092548,20.900911,24.9180
ankle.l,-13.781771,62.457418,36.6911
foot.l,-12.025397,58.968574,46.8801
hip.r,11.751707,-4.420119,-12.9946
knee.r,6.876554,26.381156,21.7663
ankle.r,5.630590,67.482457,38.1404
foot.r,6.021543,62.941557,49.5562
