name,x,y,z
root,-4.385074,-10.267329,-7.4502
neck,0.624709,-32.175939,-7.7294
shoulder.l,18.203054,-44.443060,0.5597
elbow.l,24.739939,-23.825095,20.2933
wrist.l,32.361676,-12.165112,26.4425
shoulder.r,-17.523975,-45.157501,-10.9417
elbow.r,-11.133321,-25.230840,-32.1529
wrist.r,2.997749,-13.269707,-27.6701
headTop,-0.491358,-53.724245,-1.6397
hip.l,-1.097598,2.067615,-0.8929
knee.l,-10.580382,27.408136,24.3426
ankle.l,-15.012036,38.082952,66.7131
foot.l,-8.002199,41.111227,76.0952
hip.r,-7.933953,2.976937,-12.9749
knee.r,-7.220942,29.541091,-43.9028
ankle.r,-2.874566,56.891275,-33.7409
foot.r,7.328277,62.179594,-35.3509
