name,x,y,z
root,-8.934933,-6.217213,30.2416
neck,2.775705,-34.828504,36.7216
shoulder.l,14.562892,-34.758338,55.6623
elbow.l,23.863873,-10.812400,34.2397
wrist.l,30.364159,-4.936106,23.4834
shoulder.r,-12.559315,-45.080849,29.0240
elbow.r,-21.247968,-21.396753,5.0777
wrist.r,-26.096577,14.701549,-12.9278
headTop,4.652783,-59.617453,48.0655
hip.l,2.137818,2.858807,26.8112
knee.l,24.686565,20.022222,-13.5924
ankle.l,3.479351,54.287911,-41.4402
foot.l,16.504612,32.452974,-52.1937
hip.r,-12.648264,-5.793538,16.0104
knee.r,-1.828969,19.586955,-33.3575
ankle.r,-24.178890,49.602135,-71.4779
foot.r,-15.532842,29.928599,-80.3479
