name,x,y,z
root,-2.814075,-16.876023,6.7909
neck,-3.589238,-43.310873,2.5730
shoulder.l,18.029441,-52.568275,4.1367
elbow.l,12.093466,-27.301647,26.3530
wrist.l,15.479341,-10.391134,12.5284
shoulder.r,-25.164859,-47.760502,-2.2420
elbow.r,-19.438979,-20.317531,30.6414
wrist.r,-22.552125,0.760095,12.4655
headTop,-3.377991,-66.518515,-10.7678
hip.l,6.112198,-2.758528,0.4507
knee.l,14.492383,29.776388,-33.0036
ankle.l,18.891706,63.122534,-5.1824
foot.l,22.197755,63.297001,-10.2191
hip.r,-4.093229,-1.021373,-2.6283
knee.r,-0.417961,31.840126,-40.5951
ankle.r,-13.392701,47.135573,5.3735
foot.r,-12.455132,52.892684,3.3254
