name,x,y,z
root,5.851684,11.139379,-22.4949
neck,-12.315027,25.921293,-25.4783
shoulder.l,-18.667718,39.646007,-10.8124
elbow.l,-9.695387,11.581894,4.0287
wrist.l,-12.194707,2.531752,7.5773
shoulder.r,-11.877916,29.873099,-41.2493
elbow.r,2.356986,6.595446,-48.5201
wrist.r,2.955930,-13.217494,-40.5360
headTop,-15.593642,51.411890,-21.9524
hip.l,12.285944,8.755468,-7.7070
knee.l,-6.240474,-8.464811,22.1507
ankle.l,19.679999,-15.897825,53.0258
foot.l,20.218247,-14.623860,66.2772
hip.r,7.881100,-2.848180,-19.7522
knee.r,-2.294438,-32.464556,1.6527
ankle.r,13.643163,-47.425982,36.5317
foot.r,4.006255,-52.513519,47.2586
