name,x,y,z
root,0.559396,-16.506762,1.0578
neck,3.563273,-39.977538,2.5259
shoulder.l,14.271708,-50.019205,19.6388
elbow.l,21.970587,-26.537220,-8.9708
wrist.l,5.722926,-27.224248,-22.5697
shoulder.r,-16.123260,-45.816533,-10.6113
elbow.r,-24.707199,-17.104517,-2.7419
wrist.r,-31.894358,-10.389957,-25.1776
headTop,-0.299292,-58.507505,18.2759
hip.l,11.627450,-5.199898,6.4050
knee.l,-2.210512,35.055290,22.4044
ankle.l,-9.648602,64.213425,61.5831
foot.l,-3.597687,65.424181,54.3455
hip.r,-6.935587,-1.253590,-6.0033
knee.r,1.437355,31.113422,-39.3526
ankle.r,16.412317,55.330402,-28.9143
foot.r,19.851484,47.400255,-41.8948
