name,x,y,z
root,13.413027,-10.130557,20.2521
neck,-1.579720,-31.513962,12.5551
shoulder.l,4.253230,-45.713160,-1.7882
elbow.l,-15.810273,-26.260935,-19.7208
wrist.l,-32.636941,-37.088203,-11.8318
shoulder.r,-11.401174,-42.481640,30.0273
elbow.r,-19.470235,-22.063326,29.5267
wrist.r,-33.800828,-37.653119,34.3246
headTop,0.490460,-53.317904,15.2757
hip.l,19.888813,-2.002127,7.0610
knee.l,19.411189,34.266136,-21.3632
ankle.l,37.503193,58.572347,-28.9068
foot.l,36.723255,52.221493,-41.2206
hip.r,8.311657,4.731427,23.9163
knee.r,-4.991293,33.969406,-4.0691
ankle.r,-6.437656,63.035805,-20.9174
foot.r,-13.866704,61.428317,-23.1209
