name,x,y,z
root,-2.513983,-13.675504,6.5498
neck,5.639784,-35.220004,1.1523
shoulder.l,15.945885,-47.869324,22.5920
elbow.l,39.843442,-44.534431,-5.0894
wrist.l,40.619624,-56.953769,-57.2122
shoulder.r,-10.978317,-31.105832,-23.1922
elbow.r,-24.208392,-8.675124,-1.8222
wrist.r,-20.789458,6.150178,7.8283
headTop,-9.876928,-63.136628,11.0284
hip.l,6.553988,-0.329001,15.6769
knee.l,11.553580,38.537608,-2.3483
ankle.l,3.380920,66.314247,43.0530
foot.l,32.268816,32.645229,26.6683
hip.r,-9.299573,-2.437142,-3.4747
knee.r,-12.288723,23.256486,-42.5834
ankle.r,-19.344870,63.353902,14.2029
foot.r,-46.505794,73.679111,-13.0296
