name,x,y,z
root,0.507710,-14.324028,-4.6937
neck,8.377011,-38.893857,-4.6419
shoulder.l,27.398760,-47.103425,11.4521
elbow.l,19.727079,-20.128124,35.8523
wrist.l,20.950901,-0.742351,21.8934
shoulder.r,-2.611509,-52.791805,-18.1742
elbow.r,-15.701286,-24.029075,-33.3229
wrist.r,-5.840836,-8.233532,-36.3523
headTop,16.121801,-58.377790,-11.0014
hip.l,7.327173,0.264757,-0.5788
knee.l,-3.217460,31.377565,24.4178
ankle.l,-36.685027,38.391737,60.8573
foot.l,-47.761908,48.865454,67.2129
hip.r,-2.002928,-5.084990,-17.1622
knee.r,9.572344,24.612760,-51.2859
ankle.r,-1.430164,60.207738,-18.2409
foot.r,5.268339,65.988968,-26.2317
