name,x,y,z
root,5.431337,-20.020938,6.3928
neck,-5.829664,-43.245522,-9.1229
shoulder.l,9.483607,-55.938144,-20.4656
elbow.l,19.131013,-24.406343,-31.7146
wrist.l,2.034991,-9.154994,-34.5277
shoulder.r,-27.027940,-55.058744,0.7606
elbow.r,-14.417469,-28.391845,30.5050
wrist.r,-0.516157,-9.384389,43.9831
headTop,-14.332161,-66.016097,-3.9494
hip.l,13.970361,-5.974519,-0.3461
knee.l,27.624821,35.768150,-25.2900
ankle.l,26.701841,60.334940,21.2538
foot.l,31.543099,71.732243,17.7104
hip.r,-4.268531,-4.817627,10.8900
knee.r,-25.350169,21.696071,-22.4203
ankle.r,-22.431052,62.604426,12.5142
foot.r,-21.747928,70.273333,3.8266
