name,x,y,z
root,-3.850256,-12.000549,-10.7880
neck,0.249001,-38.448966,-15.7034
shoulder.l,14.315650,-45.463774,-0.7925
elbow.l,16.007812,-26.484280,26.4029
wrist.l,26.345172,-17.782653,33.0965
shoulder.r,-11.785981,-45.537155,-32.4735
elbow.r,-21.624602,-27.394120,-18.0336
wrist.r,-32.348166,-7.215621,-19.5648
headTop,6.071150,-59.029364,-20.8492
hip.l,7.770787,-3.073610,-1.7487
knee.l,-6.988378,26.769002,31.7148
ankle.l,-20.780377,52.366764,69.7546
foot.l,-15.273480,56.593756,65.4615
hip.r,-4.556625,1.155933,-17.6172
knee.r,6.757347,28.245422,-49.4243
ankle.r,16.187008,57.721172,-13.6565
foot.r,23.503937,59.578043,-25.7785
