name,x,y,z
root,19.325325,-31.767729,-26.3770
neck,-7.685475,-17.265530,-48.8154
shoulder.l,-2.521932,-14.293283,-83.9657
elbow.l,36.413084,-32.064839,-45.1085
wrist.l,14.584244,-5.553366,-57.2688
shoulder.r,-36.966766,-19.937897,-33.1188
elbow.r,-63.484910,10.305990,-36.4080
wrist.r,-61.958236,27.174467,-87.9048
headTop,-31.075213,-18.650705,-69.0221
hip.l,34.624690,-19.490598,-14.8882
knee.l,12.201970,8.680679,35.5613
ankle.l,16.715136,26.060787,65.0756
foot.l,6.079951,34.234082,71.9994
hip.r,10.257570,-29.867716,-4.9674
knee.r,-1.694268,29.462108,60.3706
ankle.r,38.277093,15.973358,135.5592
foot.r,16.907739,37.000191,139.2784
