name,x,y,z
root,-16.337736,-33.517881,7.6701
neck,5.985990,-40.307043,-9.9709
shoulder.l,25.810390,-39.238533,2.4983
elbow.l,26.412440,-14.106151,26.6211
wrist.l,30.404632,7.515020,19.8595
shoulder.r,1.407523,-36.511051,-32.5786
elbow.r,-5.203504,-11.175900,-54.0993
wrist.r,13.472434,0.637934,-55.4744
headTop,15.494817,-54.304610,-16.9834
hip.l,-15.543467,-18.623743,16.1074
knee.l,17.272594,15.684950,31.5902
ankle.l,21.083085,51.322987,68.2596
foot.l,30.792793,55.589614,62.4709
hip.r,-24.532385,-18.691926,7.1121
knee.r,-27.011010,18.702907,-22.2127
ankle.r,-52.816859,56.133876,-20.3697
foot.r,-46.691738,60.889550,-30.5002
