name,x,y,z
root,8.063728,-11.114623,0.1135
neck,7.339396,-35.724914,1.5603
shoulder.l,-12.467266,-40.507098,-8.5174
elbow.l,-29.774590,-32.920337,9.0368
wrist.l,-19.334781,-41.047400,44.4878
shoulder.r,24.519700,-43.811614,-2.3114
elbow.r,16.398975,-34.527641,14.6320
wrist.r,-11.157352,-49.254312,22.1438
headTop,13.673964,-56.877761,-29.0352
hip.l,-1.906235,2.888875,2.6268
knee.l,-9.980868,30.449864,19.3456
ankle.l,7.751844,70.984950,-28.2372
foot.l,-14.535772,65.713322,-14.0829
hip.r,17.927576,1.289160,4.6779
knee.r,12.726771,43.485628,-1.6391
ankle.r,-14.333580,68.379589,-25.6075
foot.r,5.088491,62.594312,-9.1938
