name,x,y,z
root,12.537417,1.926492,26.0227
neck,-2.374871,-22.005613,34.1648
shoulder.l,8.052651,-37.144300,49.5048
elbow.l,15.426090,-56.646789,17.8447
wrist.l,1.869382,-77.182066,-22.7211
shoulder.r,-12.929814,-24.431181,55.2725
elbow.r,-23.717538,-11.298643,56.0448
wrist.r,-45.719183,-11.391810,13.9966
headTop,-6.808009,-35.170006,64.1762
hip.l,23.400626,9.265700,12.4447
knee.l,21.641364,38.269188,-33.6621
ankle.l,12.989785,56.310912,-82.7493
foot.l,4.178115,20.016327,-98.0091
hip.r,9.150814,18.281897,17.7981
knee.r,8.149196,38.676206,-19.8931
ankle.r,8.028537,54.919327,-43.6446
foot.r,-33.874563,37.604361,-46.5907
