name,x,y,z
root,-5.048101,-20.231889,0.3589
neck,2.529734,-43.338319,-6.0674
shoulder.l,13.072101,-45.840534,14.3436
elbow.l,7.595418,-13.780978,32.8014
wrist.l,18.462494,-6.962135,49.9549
shoulder.r,-6.932240,-52.571397,-23.5580
elbow.r,-1.616295,-21.562668,-41.8659
wrist.r,10.331741,-5.606323,-40.0255
headTop,9.089085,-66.355834,-8.8993
hip.l,-0.329369,-2.704071,-0.5569
knee.l,3.698968,31.626557,-5.2524
ankle.l,11.093595,51.513800,37.2073
foot.l,15.609495,47.560915,36.1239
hip.r,-14.077325,-5.521496,-5.3368
knee.r,-14.037306,32.824083,-34.6656
ankle.r,-20.700531,58.988845,5.0001
foot.r,-28.741465,61.961444,-9.5623
