name,x,y,z
root,8.042776,-15.675450,-1.4896
neck,0.973301,-41.988061,-1.7165
shoulder.l,-12.027171,-46.692793,-19.0219
elbow.l,-8.108455,-23.626455,-39.9510
wrist.l,-11.263873,1.394444,-28.4074
shoulder.r,13.486932,-46.796296,13.8454
elbow.r,19.993322,-26.055191,38.1634
wrist.r,3.566604,-2.277126,42.6022
headTop,-12.773005,-60.181132,0.4264
hip.l,-0.941863,-3.996908,-4.4384
knee.l,-19.377622,27.706661,-11.1750
ankle.l,6.995317,50.480414,-37.8734
foot.l,-2.874375,50.756055,-43.7711
hip.r,7.898699,-4.033970,8.4499
knee.r,-1.592019,21.041007,43.5717
ankle.r,6.588753,60.433679,15.6555
foot.r,1.412679,59.511122,25.1298
