name,x,y,z
root,5.217794,-10.456128,0.2866
neck,-4.317150,-22.133820,-0.7648
shoulder.l,-0.993482,-22.572702,-17.9528
elbow.l,21.158369,-8.939064,-34.0420
wrist.l,14.353613,4.922756,-36.7796
shoulder.r,-16.652599,-24.992655,12.0984
elbow.r,-34.980118,-15.000995,22.3646
wrist.r,-44.445195,2.512626,9.1670
headTop,-12.097610,-31.734666,-2.4755
hip.l,-0.731528,-2.095436,-3.9489
knee.l,-29.340906,-0.637246,-14.5418
ankle.l,-32.667526,32.533687,-22.5968
foot.l,-42.136988,34.208938,-19.1340
hip.r,4.877833,-2.706002,7.5886
knee.r,36.712839,19.142686,33.6060
ankle.r,68.553386,25.221151,27.2328
foot.r,67.489265,22.726870,39.8922
