name,x,y,z
root,-0.895062,1.192945,98.3745
neck,3.269355,-37.971879,86.2866
shoulder.l,26.703085,-43.089419,76.6728
elbow.l,14.993603,-25.895124,-11.8285
wrist.l,15.279436,-6.848171,-178.1979
shoulder.r,-21.142208,-39.498079,86.0061
elbow.r,-23.026724,-27.590232,-18.7359
wrist.r,-19.658060,-11.019003,-166.9227
headTop,1.083464,-59.557779,26.7933
hip.l,13.688328,1.799553,78.0264
knee.l,11.756015,31.882837,20.3370
ankle.l,5.997764,66.046425,-26.5164
foot.l,6.416883,15.543542,-51.8226
hip.r,-12.842115,1.018406,74.7108
knee.r,-9.499981,43.623539,-6.4739
ankle.r,-7.299047,70.431541,-26.4779
foot.r,-4.824736,19.930899,-60.2314
