name,x,y,z
root,-28.084272,9.474924,-38.3011
neck,-23.159690,6.888994,-94.5534
shoulder.l,-44.718869,-21.503327,-111.5520
elbow.l,-41.695513,-25.919500,-51.4630
wrist.l,-34.670493,-43.152808,-16.9164
shoulder.r,-16.076781,36.247530,-117.5490
elbow.r,-1.840247,46.395242,-57.3921
wrist.r,21.890812,53.125464,-40.0403
headTop,-15.255256,0.177365,-142.4539
hip.l,-24.894186,-10.107391,-15.6182
knee.l,23.471519,-39.933091,61.9386
ankle.l,32.319728,-76.344761,145.3401
foot.l,46.850627,-79.509996,149.3153
hip.r,-13.597469,23.650890,-17.2182
knee.r,26.565954,34.018332,53.2238
ankle.r,39.024156,50.811251,141.8284
foot.r,53.869981,35.680884,151.4116
