name,x,y,z
root,-4.474277,-17.735376,9.2314
neck,-4.902588,-43.779702,5.1222
shoulder.l,-31.123330,-50.990977,3.5637
elbow.l,-25.058774,-32.113418,-21.3966
wrist.l,-20.874275,-14.479428,-31.0651
shoulder.r,12.499589,-62.087719,7.9927
elbow.r,30.670067,-32.665730,19.6172
wrist.r,22.263462,-16.990093,29.6467
headTop,-14.824558,-64.552725,15.9771
hip.l,-14.511124,-3.285916,18.3553
knee.l,-6.634800,40.658741,-2.6542
ankle.l,-3.320079,71.051749,-40.3387
foot.l,-9.684365,71.019417,-34.9950
hip.r,7.402614,-9.867287,18.6616
knee.r,21.243315,29.000424,38.1462
ankle.r,19.970630,64.964657,-23.8840
foot.r,21.358494,71.853382,-11.9805
