name,x,y,z
root,1.283411,-24.036714,10.8267
neck,1.197196,-49.413099,20.1617
shoulder.l,-18.410855,-54.393127,29.7063
elbow.l,-19.384563,-19.052251,23.2348
wrist.l,-17.544315,-2.478827,10.6705
shoulder.r,18.827519,-60.212478,13.6355
elbow.r,24.341862,-24.801353,3.6411
wrist.r,19.540540,-6.470957,-5.4071
headTop,1.065620,-68.341874,30.2807
hip.l,-4.461350,-9.360554,13.1946
knee.l,-6.224398,31.257010,-6.7698
ankle.l,-11.288778,65.360281,-36.7458
foot.l,-7.159749,69.608101,-28.2279
hip.r,9.803813,-11.854994,6.1577
knee.r,7.551906,30.346938,-12.2683
ankle.r,-2.190782,64.865768,-40.1315
foot.r,3.052924,68.978128,-31.9591
