name,x,y,z
root,-0.066957,-14.830019,4.8726
neck,0.372829,-38.862705,-0.2655
shoulder.l,22.841768,-42.375803,-2.0881
elbow.l,36.787209,-25.091704,21.8446
wrist.l,53.932111,-17.455407,31.5415
shoulder.r,-18.302617,-53.026653,2.3464
elbow.r,-28.063189,-27.297574,-19.6325
wrist.r,-32.502002,-14.297142,-35.9716
headTop,-0.616887,-61.784646,-8.6440
hip.l,7.319752,0.385989,3.0038
knee.l,11.556983,38.785126,-20.5703
ankle.l,-8.862735,55.345650,21.0495
foot.l,5.340444,61.844057,20.6315
hip.r,-12.640022,-5.589778,1.9047
knee.r,-19.143309,22.542418,-30.1131
ankle.r,-12.402861,52.330112,8.2495
foot.r,-5.550515,69.378079,1.8409
