name,x,y,z
root,-5.085192,-16.231873,-21.4210
neck,16.941658,-11.499093,-35.6845
shoulder.l,35.837286,-14.440653,-20.3876
elbow.l,33.826979,1.397084,11.7229
wrist.l,50.137353,19.734474,2.2864
shoulder.r,16.499683,-12.763968,-60.6657
elbow.r,-7.538287,3.855768,-81.4476
wrist.r,4.735117,19.560871,-70.4406
headTop,38.519989,-22.636767,-44.0572
hip.l,-2.436774,-14.572905,-4.2369
knee.l,-7.080271,8.022786,34.7441
ankle.l,-25.259329,2.712343,79.4716
foot.l,-21.051582,12.417868,83.1548
hip.r,-20.409045,-9.657733,-16.3725
knee.r,-28.147160,21.914325,14.2659
ankle.r,-38.931304,1.816868,61.3027
foot.r,-40.559122,10.370603,67.7654
