name,x,y,z
root,-0.609620,-1.896481,21.8188
neck,-0.645638,-26.555420,10.5956
shoulder.l,14.091801,-46.976887,12.7330
elbow.l,42.892669,-33.933108,36.7412
wrist.l,48.163711,-20.178014,31.9389
shoulder.r,-15.008865,-41.976830,9.3087
elbow.r,-31.394024,-26.492759,-23.1784
wrist.r,-25.686011,-10.870414,-49.0704
headTop,-4.523269,-50.785212,-7.0439
hip.l,9.865347,8.049900,13.5148
knee.l,13.490514,27.283212,-25.7307
ankle.l,0.429142,30.814702,24.0488
foot.l,15.754410,40.369484,23.7069
hip.r,-13.089993,7.664823,17.2136
knee.r,-22.282407,32.209330,-15.0253
ankle.r,-13.994848,60.776348,-36.2751
foot.r,-17.452919,52.497327,-45.2965
