name,x,y,z
root,-0.025490,-18.578340,11.0349
neck,2.601808,-41.963059,0.1723
shoulder.l,23.752996,-47.132785,1.9864
elbow.l,25.053771,-21.556197,18.8864
wrist.l,27.592155,-5.367526,9.8078
shoulder.r,-15.827256,-51.416903,-2.3946
elbow.r,-21.962236,-23.453243,14.7036
wrist.r,-20.814666,-6.913974,1.5320
headTop,3.918216,-62.912336,12.3172
hip.l,7.122241,-4.282112,7.0007
knee.l,0.529631,30.193394,-21.0633
ankle.l,1.802282,58.511973,-7.4201
foot.l,1.958286,60.903747,-9.4699
hip.r,-8.824053,-4.854701,7.5848
knee.r,-6.837886,29.371730,-21.7460
ankle.r,-9.661589,53.904539,-9.8325
foot.r,-10.378212,55.545798,-13.0997
