name,x,y,z
root,2.648383,1.425143,4.9137
neck,3.903046,-26.766307,2.6343
shoulder.l,-9.417595,-46.913672,-9.7247
elbow.l,-26.979187,-66.880379,-31.5632
wrist.l,-28.357448,-76.842412,-59.7048
shoulder.r,21.297429,-41.683261,2.7231
elbow.r,9.532488,-66.011130,14.4075
wrist.r,-2.262870,-85.035129,-18.5074
headTop,11.110368,-56.102073,-0.8064
hip.l,-7.466968,14.371809,9.9109
knee.l,-4.264687,53.992633,30.1178
ankle.l,-13.277323,80.386417,-21.8713
foot.l,-15.793102,82.089084,-9.1700
hip.r,12.911184,13.673056,12.7604
knee.r,9.466148,49.093575,46.8713
ankle.r,19.496207,81.578548,8.0718
foot.r,17.453926,89.624098,18.9371
