name,x,y,z
root,0.325093,-18.329710,15.9328
neck,-11.229062,-37.102121,-0.1798
shoulder.l,1.705630,-64.019752,-5.8645
elbow.l,16.506890,-43.064449,21.3139
wrist.l,34.688759,-26.578347,22.4916
shoulder.r,-35.356798,-29.189582,-0.0582
elbow.r,-36.705590,-5.386106,-30.5846
wrist.r,-39.599977,-7.441720,-50.4433
headTop,-27.182383,-49.925894,-35.3725
hip.l,15.635873,-3.787482,13.6573
knee.l,24.234577,34.300767,-24.3128
ankle.l,47.701694,57.988897,40.3782
foot.l,69.772071,64.725618,42.0583
hip.r,-10.744538,-3.334163,12.9153
knee.r,-19.175448,14.994831,-38.5068
ankle.r,-23.458863,59.712708,20.6739
foot.r,-7.117928,56.436504,-4.0989
