name,x,y,z
root,-4.003201,-21.995011,-2.1083
neck,6.668560,-47.535216,1.4700
shoulder.l,-6.789062,-40.954813,23.9927
elbow.l,-12.891136,-32.590670,46.7076
wrist.l,-7.469759,-6.850807,49.3458
shoulder.r,11.767998,-39.661117,-22.7766
elbow.r,-4.884492,-29.999493,-55.8263
wrist.r,-5.588356,-12.521970,-55.3746
headTop,-2.277248,-69.670614,-2.8468
hip.l,-5.717351,-8.229284,7.3837
knee.l,-4.274889,28.896779,34.1340
ankle.l,-17.353046,59.007531,73.8626
foot.l,4.974988,61.933546,79.7722
hip.r,-0.732198,-7.923534,-10.5858
knee.r,11.756519,34.563615,-33.6019
ankle.r,5.761651,65.692346,-64.2684
foot.r,31.051024,67.838710,-69.2800
