name,x,y,z
root,-9.886979,-10.488390,4.4616
neck,2.515439,-34.818570,7.5137
shoulder.l,22.414178,-42.688094,22.9332
elbow.l,17.506841,-45.453904,-12.4113
wrist.l,3.716631,-57.670521,-36.8605
shoulder.r,-11.791807,-44.908235,-8.5818
elbow.r,-15.830267,-26.847467,-41.1898
wrist.r,-1.704671,-41.708273,-56.9267
headTop,14.683921,-52.358452,24.2498
hip.l,2.364241,3.926889,8.3705
knee.l,-13.988078,44.657906,34.1253
ankle.l,-47.415095,58.099110,76.0558
foot.l,-48.737207,69.305299,77.1235
hip.r,-14.003342,2.638899,-5.7895
knee.r,23.650393,27.855117,-26.1101
ankle.r,32.713562,78.525667,-26.4608
foot.r,43.792241,71.933020,-40.5029
