name,x,y,z
root,11.574926,-16.990373,11.7642
neck,2.116864,-41.376444,13.3021
shoulder.l,15.115591,-56.136747,3.0568
elbow.l,23.894355,-24.092734,-14.4694
wrist.l,8.570057,0.627326,-14.9400
shoulder.r,-9.932241,-45.407479,31.5811
elbow.r,-7.663636,-25.528242,50.1887
wrist.r,-17.328106,-0.515133,37.3785
headTop,6.088140,-60.048554,30.7169
hip.l,19.454723,-7.436893,0.2000
knee.l,2.916671,14.001980,-38.6848
ankle.l,7.552811,60.073495,-41.8903
foot.l,1.752556,60.234982,-51.6902
hip.r,3.781327,-3.369681,10.2709
knee.r,-20.147868,23.473117,-18.9881
ankle.r,-21.167968,58.188829,-0.2934
foot.r,-26.578202,64.302551,-7.5030
