name,x,y,z
root,1.314919,-12.407512,-1.2851
neck,-8.539909,-38.741199,-3.0191
shoulder.l,0.887975,-48.306868,-22.5669
elbow.l,15.659250,-24.521528,-47.0272
wrist.l,11.305648,-1.042557,-59.1739
shoulder.r,-12.920553,-46.418654,17.8274
elbow.r,-16.240275,-21.690698,41.3152
wrist.r,-26.764379,-2.412802,45.9454
headTop,-14.204211,-63.678132,-4.1430
hip.l,-0.150955,-0.529309,-12.3304
knee.l,-5.944899,29.134802,-45.0244
ankle.l,17.546083,46.059936,2.0852
foot.l,16.466231,54.398183,-2.0958
hip.r,-5.267908,-0.946060,8.1235
knee.r,-11.142619,36.350715,34.8994
ankle.r,21.222430,44.688020,22.0077
foot.r,16.773173,50.063662,24.4620
