name,x,y,z
root,7.033860,6.818907,-13.0357
neck,2.007104,39.672980,-16.5023
shoulder.l,14.193628,65.128286,-13.7015
elbow.l,22.935237,82.911955,18.5645
wrist.l,-15.052608,76.465078,30.3530
shoulder.r,-15.398748,52.288294,-22.9288
elbow.r,-25.760248,27.803273,-3.5002
wrist.r,-4.334742,5.106585,28.8802
headTop,-8.853853,65.951142,-6.7829
hip.l,9.502224,-3.915981,6.1672
knee.l,20.147407,-43.466590,2.1185
ankle.l,34.720715,-87.609742,3.6673
foot.l,51.650016,-74.752527,22.2437
hip.r,-2.484753,-5.721684,0.2424
knee.r,-19.762569,-40.878489,-7.8069
ankle.r,-20.749998,-85.978916,-16.7349
foot.r,-49.792672,-79.822569,-11.2438
