name,x,y,z
root,-8.510771,-18.919517,4.2707
neck,9.163733,-40.956559,4.3591
shoulder.l,10.126107,-46.585917,25.9231
elbow.l,17.491779,-19.557015,41.9023
wrist.l,16.927145,2.189118,31.4811
shoulder.r,6.083676,-48.500375,-16.3793
elbow.r,5.770356,-18.839056,-37.7642
wrist.r,4.744744,3.687633,-31.5503
headTop,16.266662,-66.167154,3.8476
hip.l,-8.463421,-3.452842,10.5990
knee.l,9.746896,29.485637,35.9302
ankle.l,-24.125136,42.219578,2.9773
foot.l,-22.104887,48.584575,2.3722
hip.r,-8.871032,-5.629886,-4.9880
knee.r,-0.065261,24.685321,-38.4665
ankle.r,-14.923726,56.823513,-17.1312
foot.r,-9.256864,60.932946,-17.3833
