name,x,y,z
root,-6.226288,-5.337844,-4.7338
neck,-6.468950,-27.533433,5.5060
shoulder.l,-26.897816,-34.170287,9.2021
elbow.l,-31.199638,-14.987996,33.5721
wrist.l,-33.224003,-16.427186,55.7920
shoulder.r,10.006221,-42.470641,5.8103
elbow.r,25.022900,-44.006909,38.0385
wrist.r,29.461401,-47.812559,57.7795
headTop,-12.368585,-53.490675,2.0595
hip.l,-12.933430,8.697592,0.2960
knee.l,-23.784923,57.636970,7.7423
ankle.l,-6.428587,45.934539,-47.9101
foot.l,-7.460886,58.821135,-48.2116
hip.r,5.784978,4.839096,-1.5940
knee.r,33.539161,44.656637,-4.8282
ankle.r,30.501493,28.573800,-53.9419
foot.r,32.676952,37.077762,-54.5787
