name,x,y,z
root,0.458976,-17.571654,15.2559
neck,-1.438865,-44.582087,22.0844
shoulder.l,19.665436,-48.923750,35.6604
elbow.l,23.645501,-22.307462,33.0588
wrist.l,27.650321,-42.040701,14.9780
shoulder.r,-21.136391,-54.731645,18.3859
elbow.r,-25.036542,-21.834748,12.8170
wrist.r,-18.824770,0.571195,-11.8663
headTop,-3.158185,-65.544550,31.7849
hip.l,12.707763,-6.733032,5.8403
knee.l,3.677886,36.326543,-18.3980
ankle.l,15.383865,66.778535,-17.8230
foot.l,21.218045,63.900160,-24.1364
hip.r,-10.661274,-9.471808,4.1556
knee.r,-11.321026,28.324876,-25.0484
ankle.r,-15.661573,71.640613,-43.7820
foot.r,-17.169165,66.199514,-52.9673
