name,x,y,z
root,0.684606,-2.967295,56.4875
neck,-3.599315,-48.750956,75.7947
shoulder.l,7.807258,-50.560278,91.8032
elbow.l,31.448703,-37.272400,-40.2295
wrist.l,47.900405,-27.954464,-143.9329
shoulder.r,-15.366566,-47.502690,95.9336
elbow.r,-32.015163,-21.204154,-37.1047
wrist.r,-43.006963,-7.415937,-150.5442
headTop,-6.395784,-73.510004,112.5767
hip.l,10.404068,13.181897,48.9847
knee.l,18.927115,38.518489,-6.7409
ankle.l,24.038045,85.396242,-25.1271
foot.l,47.990307,22.297986,-43.9348
hip.r,-7.430922,14.383962,49.6558
knee.r,-15.167724,36.755800,-7.4341
ankle.r,-16.717483,83.723473,-28.2248
foot.r,-49.500586,22.880329,-47.9630
