name,x,y,z
root,2.441121,-12.944929,22.5386
neck,0.640205,-35.810577,23.5078
shoulder.l,18.105979,-45.803478,23.3094
elbow.l,29.812947,-17.478146,39.3076
wrist.l,30.909323,1.542230,12.9826
shoulder.r,-14.408357,-35.487197,37.7035
elbow.r,-25.680737,-26.189869,57.9770
wrist.r,-23.023966,-6.875120,51.3059
headTop,0.548831,-53.936574,35.5153
hip.l,11.328134,-1.661623,13.2745
knee.l,2.467814,28.349232,-24.9857
ankle.l,-8.498034,55.952919,-61.5590
foot.l,-10.820226,47.604098,-73.6749
hip.r,-5.957375,-1.502078,17.5967
knee.r,-6.160547,19.356114,-21.9893
ankle.r,-2.386737,47.018902,-68.0197
foot.r,0.681624,37.866097,-84.7903
